transaction_id,amount,merchant_category,transaction_hour,day_of_week,location_distance_km,is_international,card_present,velocity_last_1h,avg_amount_30d,is_fraud
TXN-002592,24.3828728033754,entertainment,16,4,4.059285142425536,1,1,0,10.890611489298818,0
TXN-002593,82.93619967647888,healthcare,13,5,0.009568822522824576,0,1,0,22.710838255125818,0
TXN-002594,53.240336974924666,restaurant,10,1,9.373965293984318,0,1,0,22.097084804244904,0
TXN-002595,17.69652761671637,restaurant,7,5,5.133480012089971,0,1,0,12.188448662367435,0
TXN-002596,262.7183640351879,gas_station,22,1,3.5191993473682452,0,1,2,22.12905802948742,0
TXN-002597,170.63452963963582,gas_station,22,6,0.5235851794489323,0,1,2,21.890749325511464,0
TXN-002598,6.862975331249,online_retail,22,0,4.282023803379802,0,1,1,7.002458077582659,0
TXN-002599,42.87242405462881,gas_station,8,2,36.66752183744335,0,1,4,18.776841950709237,0
TXN-002600,36.107678441116185,gas_station,10,3,1.687060089497672,0,1,0,75.2888167108119,0
TXN-002601,9.001109820886132,utilities,12,6,5.84239397783636,0,1,1,22.832259092409995,0
TXN-002602,123.37600316504802,travel,22,5,13.907789695672264,0,1,1,20.345548294687738,0
TXN-002603,24.14821619585814,online_retail,17,1,3.8739339938227375,0,1,1,38.71510186566114,0
TXN-002604,16.197535021869758,online_retail,8,2,0.29384630585130195,0,1,1,45.50573015743312,0
TXN-002605,63.79137934082118,online_retail,6,1,8.624570817512854,0,1,1,29.9589117805363,0
TXN-002606,87.96884614150122,travel,6,6,6.116472781506549,0,1,0,115.16024103944262,0
TXN-002607,13.315083028112452,atm_withdrawal,13,4,4.0604699694040045,0,1,3,17.57036780582968,0
TXN-002608,18.075374953192973,grocery,10,1,0.7212211699994939,0,1,1,32.247835030305914,0
TXN-002609,25.33759276517636,restaurant,9,1,20.370812209980897,0,1,0,22.702413077226336,0
TXN-002610,41.748371486992475,entertainment,9,6,5.284946565832965,0,1,1,58.71140764670409,0
TXN-002611,25.622591496415133,entertainment,13,3,0.49393693637636893,0,0,1,42.71321468412328,0
TXN-002612,21.3521120545472,entertainment,16,5,3.2640819948969897,0,1,2,41.65997656676089,0
TXN-002613,109.02212166039213,entertainment,9,3,0.8657312364914717,0,1,2,8.555524552988672,0
TXN-002614,58.06940146148809,atm_withdrawal,9,6,4.329380486101303,0,1,0,15.364495746967435,0
TXN-002615,115.28719198239877,gas_station,17,5,3.8911210441891892,0,1,0,15.596295290059619,0
TXN-002616,21.472377536642284,grocery,6,1,0.8831541119562474,0,1,0,67.25359410654319,0
TXN-002617,27.43603553581141,travel,21,1,4.342451540338045,1,1,1,32.880597888639294,0
TXN-002618,54.159326944446114,online_retail,12,4,2.2137476285511406,0,1,3,32.06083994386042,0
TXN-002619,193.12947477316058,entertainment,12,1,1.459188445350259,0,1,3,20.550456693922612,0
TXN-002620,60.50054941931177,entertainment,17,2,1.2352768852997353,0,1,0,121.27233049967155,0
TXN-002621,43.52438068207228,travel,16,3,8.905367257610228,0,1,3,19.43256968927114,0
TXN-002622,45.02006875026717,travel,8,5,0.7834431152606501,0,1,0,26.263921345477332,0
TXN-002623,57.15653659694883,restaurant,15,1,23.08184475354832,0,1,2,8.609938878377916,0
TXN-002624,66.59079437342731,gas_station,16,1,3.6149780566678356,0,1,0,63.417818862914764,0
TXN-002625,21.298096182855378,restaurant,11,4,2.520124720814218,1,1,1,263.9046508949307,0
TXN-002626,176.68336639711768,restaurant,10,4,1.4612180916567152,0,1,2,21.862682439257,0
TXN-002627,22.733598237057446,atm_withdrawal,16,3,0.20311883180999196,0,1,2,48.01320827663501,0
TXN-002628,22.27654024913901,gas_station,7,5,3.2392946565430543,0,1,3,74.70703531132139,0
TXN-002629,28.99470407996653,atm_withdrawal,20,4,10.211433501208072,0,1,1,13.888805586025951,0
TXN-002630,63.35509298195651,electronics,8,4,5.040132185990242,1,1,2,81.30518854093447,0
TXN-002631,53.50272116590033,electronics,9,3,17.964137942918185,0,1,0,32.93042207594618,0
TXN-002632,52.869138895468275,restaurant,16,4,4.547397793050228,0,1,1,8.725005250546202,0
TXN-002633,2.9412131803434454,travel,6,3,8.054206639374883,0,1,1,40.237073169739475,0
TXN-002634,7.370581057179733,restaurant,9,0,7.104124806474163,0,1,1,5.815755000316109,0
TXN-002635,29.815348621089143,atm_withdrawal,10,5,4.267423054432754,1,1,3,6.0099923558663555,0
TXN-002636,192.26681744400008,atm_withdrawal,19,0,10.595032607600583,0,1,1,5.603410963456319,0
TXN-002637,333.56722594561586,healthcare,7,6,7.468582342256304,0,1,2,29.05535953011387,0
TXN-002638,46.06232422811104,healthcare,6,5,14.203818286660074,0,1,0,36.57493200147626,0
TXN-002639,81.76098136675783,healthcare,7,4,2.2949358828491184,0,1,0,20.698311081259355,0
TXN-002640,31.35254873545058,atm_withdrawal,14,2,0.3019516838332628,0,1,1,73.86365461153187,0
TXN-002641,40.278522557949124,restaurant,13,6,3.4458058272777463,0,1,3,61.46484471672551,0
TXN-002642,78.00664244121835,electronics,8,0,2.070197551062801,0,1,3,50.76073248383388,0
TXN-002643,25.07170605806533,online_retail,15,2,2.1982780341165946,0,1,1,59.586682495937474,0
TXN-002644,25.657497394245297,atm_withdrawal,9,1,1.1345741382799082,0,1,1,45.99576522781849,0
TXN-002645,30.13856029031432,utilities,8,4,1.6628428856268775,0,0,2,27.991518276158285,0
TXN-002646,26.236439993292397,restaurant,9,4,9.637527556093527,0,0,2,22.291960189722886,0
TXN-002647,42.01553282652485,grocery,12,2,9.904445888750136,0,1,0,8.502437520629748,0
TXN-002648,48.30556896844897,entertainment,18,1,3.045418167450282,0,1,2,20.66280086574019,0
TXN-002649,81.06233302354224,travel,20,0,0.818015404835644,0,1,3,84.25462281957923,0
TXN-002650,73.36594584315507,restaurant,10,1,1.6589256366996525,0,1,0,50.415656762845984,0
TXN-002651,72.997866499294,electronics,7,3,3.553922934768333,1,1,2,75.2409890308614,0
TXN-002652,37.3815754982303,entertainment,22,0,10.10329853077808,0,1,0,36.07337723081402,0
TXN-002653,207.7683396660195,healthcare,12,3,4.398691137899006,0,1,2,36.16636188074086,0
TXN-002654,26.651791907950294,entertainment,19,3,9.142178433854788,0,1,0,9.815476966669499,0
TXN-002655,15.456436857951527,online_retail,14,4,1.8462903057706381,0,1,3,21.948982398787365,0
TXN-002656,57.77368774768747,travel,19,4,2.13341590587557,0,1,1,13.177893329077522,0
TXN-002657,36.56292763805386,atm_withdrawal,21,0,0.8455615646516456,0,1,2,7.502555316953041,0
TXN-002658,27.57995414683014,electronics,9,5,9.872037182518135,0,1,0,47.88414505443545,0
TXN-002659,196.57390338282764,online_retail,17,1,1.6082195121606828,0,1,3,31.160398015372415,0
TXN-002660,13.601902514126474,utilities,18,6,10.308103690501774,0,1,0,37.61205679591166,0
TXN-002661,69.9548024479132,healthcare,22,2,1.597629912949706,0,0,2,31.457706114988977,0
TXN-002662,71.6799791186033,healthcare,10,1,15.600895992707711,0,1,1,62.21878365572501,0
TXN-002663,18.441830812208423,entertainment,18,1,0.3145770046452559,0,1,1,49.82997982935557,0
TXN-002664,2.31181900530418,utilities,6,2,7.592105973677452,0,1,1,12.300505911309648,0
TXN-002665,16.799050015333044,atm_withdrawal,7,3,4.074198701037373,0,1,1,44.04042917515409,0
TXN-002666,26.43074630608315,electronics,20,2,0.9730957499683334,0,1,1,6.590297368091739,0
TXN-002667,349.953302227478,entertainment,20,5,7.222205814542977,1,1,2,19.090004061403853,0
TXN-002668,32.78539378851166,entertainment,22,0,12.318360266393656,0,0,0,9.552066694091467,0
TXN-002669,21.557173311672415,travel,22,1,5.752594792392846,0,1,3,89.43753667616127,0
TXN-002670,47.95175767402453,gas_station,11,5,0.7185634030928901,0,1,3,39.195342053389474,0
TXN-002671,252.49720132144014,restaurant,22,1,7.182452237634135,0,1,0,36.63874884373298,0
TXN-002672,3.4841451129831733,online_retail,9,2,5.377192068940403,0,1,0,23.678768916081022,0
TXN-002673,38.30248610109099,electronics,11,4,1.0092594421057408,1,0,0,12.53597424787734,0
TXN-002674,68.14664721607889,entertainment,22,5,3.554515272306346,0,1,2,66.86985780822596,0
TXN-002675,41.6575121237075,grocery,6,3,6.130435005771888,1,1,2,69.82217620273437,0
TXN-002676,44.33218819775026,healthcare,13,4,0.2499495310333073,0,1,1,27.307662850955673,0
TXN-002677,24.30430415252102,healthcare,6,0,11.595484692275512,0,0,1,54.70695872152679,0
TXN-002678,19.267113881166424,electronics,6,3,0.5631746811596059,0,1,3,16.83396902715112,0
TXN-002679,10.86569248372917,restaurant,12,1,5.6979201957228796,0,1,3,49.435400896138205,0
TXN-002680,62.944422222318664,healthcare,16,5,3.3104363570509108,0,1,1,14.08021245596805,0
TXN-002681,11.344293285748847,electronics,6,1,1.802926522660525,1,1,0,130.5625243470913,0
TXN-002682,37.780701389847714,restaurant,18,3,0.410189252687482,0,1,1,28.630230377645777,0
TXN-002683,371.5953658709807,gas_station,20,6,2.2927401589621295,0,1,0,5.0,0
TXN-002684,44.25861720822946,restaurant,10,5,12.497686967449514,1,1,0,16.3929716024093,0
TXN-002685,115.7532429222301,atm_withdrawal,7,6,7.072749446398134,0,1,1,34.80437541323734,0
TXN-002686,494.71661677998884,healthcare,9,6,3.3088381465325467,0,1,1,54.677777538345495,0
TXN-002687,58.36310386088709,online_retail,12,2,9.372554616854375,0,1,0,43.86195045162139,0
TXN-002688,5.226087911367434,grocery,10,1,2.0249870313185054,0,1,3,64.61095136614975,0
TXN-002689,7.5620489844166086,gas_station,19,5,17.246313905009483,0,1,1,20.968288907885135,0
TXN-002690,25.069038521982147,electronics,10,4,2.0008193117787156,0,1,1,71.65647990108559,0
TXN-002691,32.719462361369274,restaurant,7,3,5.958425498694119,0,1,0,9.98121328835703,0
TXN-002692,55.98911461862401,restaurant,14,4,12.589407740711422,0,0,0,14.483020212353098,0
TXN-002693,21.03614745257243,grocery,7,2,1.867202597654618,0,1,1,11.11160471280044,0
TXN-002694,28.170603268994682,utilities,15,2,2.3141078519719303,1,1,1,11.285999913369105,0
TXN-002695,20.218512793321075,entertainment,14,2,3.1882037222885886,0,1,1,41.86537677063635,0
TXN-002696,30.876245715260712,gas_station,9,1,1.884354240396739,0,1,0,31.81161101527989,0
TXN-002697,78.09889289438618,travel,12,4,1.071330453038753,0,1,2,22.383403892607415,0
TXN-002698,21.938664497301893,online_retail,10,0,2.533261886288636,0,1,2,24.408707504704573,0
TXN-002699,65.29487590040985,entertainment,11,4,10.157434077836598,0,1,1,11.05322780752507,0
TXN-002700,381.8890590377272,electronics,20,5,4.038981497170293,0,0,2,75.15536463643912,0
TXN-002701,40.30173842061335,entertainment,15,3,2.0616645490506484,0,1,3,24.434216322075223,0
TXN-002702,41.494456479632795,utilities,14,3,8.838527166187257,0,1,1,16.25661952436172,0
TXN-002703,4.963869114735579,restaurant,8,0,3.806906791203544,0,0,1,74.64576229444242,0
TXN-002704,4.776989993784716,grocery,15,6,21.932679030485623,0,1,2,8.68062548446832,0
TXN-002705,29.086198892376206,electronics,17,2,0.9268453701637105,1,0,0,6.524725469163911,0
TXN-002706,8.043249969028366,electronics,7,4,7.48745350198876,0,0,1,9.252973992050467,0
TXN-002707,8.497241944382226,restaurant,8,1,0.9179040614515444,0,1,4,100.21324799252996,0
TXN-002708,27.297277699229575,grocery,16,0,10.049805870012252,0,1,0,18.210358470017127,0
TXN-002709,7.604620058990005,utilities,10,3,3.201514009455754,1,1,1,36.16256249600116,0
TXN-002710,58.62575272196219,electronics,12,5,3.887044616167152,0,1,0,14.201855774556433,0
TXN-002711,17.155415411589615,grocery,15,4,9.550068155855683,1,0,3,14.550320501535477,0
TXN-002712,7.664183612436807,healthcare,9,3,1.4732607681638181,0,0,0,15.632338792562017,0
TXN-002713,15.479106578496706,electronics,22,2,5.455837995991772,0,1,1,59.80138884207186,0
TXN-002714,57.00587132919642,atm_withdrawal,17,1,6.127254480043223,0,1,3,25.980626730106426,0
TXN-002715,49.254035556704764,online_retail,17,4,0.11230323753602733,0,1,3,11.907707143826759,0
TXN-002716,121.30432442084206,healthcare,14,1,7.598697806825925,0,1,2,18.71715738740937,0
TXN-002717,39.629047566636544,travel,7,2,1.1894572636678187,0,1,1,16.445239865557767,0
TXN-002718,34.38165826938352,travel,8,5,3.0885645259558347,0,0,2,37.98025681839413,0
TXN-002719,128.07216700353177,healthcare,22,3,0.6116720225834746,0,1,2,62.98995712444268,0
TXN-002720,47.62959624345418,utilities,6,0,7.848650277901403,0,1,0,99.37198357978927,0
TXN-002721,235.19334342492414,atm_withdrawal,5,1,1497.547127527419,0,0,10,45.17474415653986,1
TXN-002722,7.9510705398585415,healthcare,19,5,6.726013768350634,0,1,0,46.64681213181871,0
TXN-002723,52.42615213350863,atm_withdrawal,12,2,2.8754697396326447,0,1,1,26.299414121624793,0
TXN-002724,18.35887409118099,gas_station,19,3,6.908225373867344,0,1,1,23.25248750796058,0
TXN-002725,32.37267570913197,online_retail,13,6,20.527497835282983,0,1,2,9.408601514975256,0
TXN-002726,29.442132950605053,entertainment,8,0,26.35332150841463,1,0,2,12.077002036956882,0
TXN-002727,83.20689340975918,entertainment,20,4,3.377518244592964,0,1,1,18.151599589735266,0
TXN-002728,23.691467684635672,online_retail,10,6,9.405774903206819,1,1,1,29.822526084437158,0
TXN-002729,20.526625780944737,grocery,15,2,7.737329277898382,0,0,1,34.06204428414967,0
TXN-002730,382.3429034281294,atm_withdrawal,14,3,8.231803148459552,0,1,1,15.708634917531013,0
TXN-002731,24.39088591260655,utilities,7,2,6.868455355415608,0,1,1,30.63649533452107,0
TXN-002732,75.22837413517034,online_retail,11,6,26.492856072998695,0,1,1,40.18879572678097,0
TXN-002733,16.462244904868836,utilities,13,0,4.917271118762072,0,0,1,19.82768162425943,0
TXN-002734,92.05693325366651,atm_withdrawal,9,6,2.7956644873057863,0,1,1,6.095099681926783,0
TXN-002735,28.761512978480145,entertainment,6,6,4.701593406728347,0,1,0,30.74290642316986,0
TXN-002736,76.59173737308387,grocery,22,1,0.36758511754234063,0,1,1,34.57853898741569,0
TXN-002737,8.807624721158975,gas_station,18,0,4.8137747709285,0,1,0,11.712096018295172,0
TXN-002738,35.42987830536701,online_retail,8,3,5.7901937705911175,0,1,0,12.323839131394916,0
TXN-002739,45.24383528543514,online_retail,17,4,8.937281227688253,0,1,0,19.885680734931796,0
TXN-002740,119.91294293516813,electronics,20,3,6.422269250028211,0,1,1,21.72844526935114,0
TXN-002741,11.827146086187705,healthcare,10,2,1.5232244322034936,1,1,0,25.13820844153804,0
TXN-002742,58.641886358221214,gas_station,12,4,0.8884402348901544,0,0,1,18.79893960628353,0
TXN-002743,49.99742890103815,grocery,12,2,0.5362156224655321,0,1,3,57.27322123958814,0
TXN-002744,110.2254228684311,atm_withdrawal,18,4,0.17712534485018644,0,1,2,22.159604436755735,0
TXN-002745,37.66086879843792,electronics,8,5,8.104996713984246,0,1,0,32.83528239722744,0
TXN-002746,57.83394244333862,grocery,16,2,0.3578007512640374,0,0,0,11.247233349894588,0
TXN-002747,256.917661646503,electronics,12,4,14.121969592126305,0,1,1,46.087789943102024,0
TXN-002748,28.739770765078223,restaurant,6,2,4.67805203015712,0,1,0,7.540653341203684,0
TXN-002749,13.32211073409074,entertainment,16,3,2.1336641642479948,0,1,2,60.990466909079444,0
TXN-002750,88.87646332647961,restaurant,11,4,0.5065256781428509,1,1,0,11.297526215681495,0
TXN-002751,29.091654968696965,restaurant,13,1,3.4968645988284575,0,1,0,24.449384153520604,0
TXN-002752,1330.8425197388144,electronics,1,0,3842.615574064341,1,0,8,130.22671442941177,1
TXN-002753,70.29822654189476,restaurant,20,0,1.5003882640866248,0,1,0,19.531464136294314,0
TXN-002754,24.66448026757015,atm_withdrawal,10,6,3.442475253857707,0,1,1,24.619691272093608,0
TXN-002755,16.73970229821618,entertainment,15,1,0.965670175725275,0,1,0,29.82265839272107,0
TXN-002756,40.737046695722015,online_retail,18,1,16.44028955445388,0,1,1,5.684462229783463,0
TXN-002757,59.066364500819176,healthcare,11,4,4.3110504467535815,0,1,1,50.10925450148266,0
TXN-002758,9.874415807578053,healthcare,8,0,6.197563314267075,0,0,1,7.04560817338576,0
TXN-002759,36.55856439658372,online_retail,14,1,0.16822300125690948,0,1,1,23.123946262499906,0
TXN-002760,44.53979325860654,grocery,9,3,1.092371120077567,0,1,0,19.864207890117356,0
TXN-002761,40.93488157289123,restaurant,10,6,13.946226026245496,0,1,1,23.632475288328028,0
TXN-002762,17.486406534366495,restaurant,18,4,1.5692861585904296,0,0,0,17.632208736485026,0
TXN-002763,84.2113761560834,utilities,8,6,4.064929770951272,0,1,1,8.749791291281221,0
TXN-002764,10.787725805637212,gas_station,22,6,9.32626648119516,0,1,1,45.598049229736354,0
TXN-002765,24.237588694504726,entertainment,22,4,0.05284519099263269,0,1,1,5.0,0
TXN-002766,61.605725992350685,restaurant,15,4,5.689406583794775,1,1,0,89.81809743656162,0
TXN-002767,32.82697556821277,electronics,22,1,10.109027569404091,0,1,2,31.00885841156416,0
TXN-002768,6.806193346194726,online_retail,17,6,1.5924017342443764,0,1,2,58.10133040035585,0
TXN-002769,13.540076994594065,gas_station,8,0,1.0188409782621624,1,0,2,48.43440439182208,0
TXN-002770,53.705300166681184,gas_station,19,5,4.725698919077781,0,1,0,25.802043261788125,0
TXN-002771,10.448133691206182,online_retail,13,4,5.460755598094011,0,1,0,11.749876020872875,0
TXN-002772,29.046946018258406,grocery,22,1,10.011262034462655,0,1,2,10.380472835822735,0
TXN-002773,12.616270307757572,utilities,19,6,7.299440968033602,0,1,0,6.021452144256048,0
TXN-002774,31.342406900428323,grocery,20,3,7.803857737094162,1,0,2,51.26029518287682,0
TXN-002775,26.841366590660517,restaurant,20,3,1.4698212074267083,0,1,0,54.17791884788549,0
TXN-002776,40.91554292327678,travel,22,1,1.9263356785616241,0,1,3,187.39830311186023,0
TXN-002777,63.05407417801267,utilities,16,5,6.88361296736783,0,1,3,10.405303831888974,0
TXN-002778,70.11395255691724,entertainment,6,5,2.343671454219251,0,1,2,29.59456035333277,0
TXN-002779,139.9208321808262,electronics,18,0,4.900661090465917,0,1,2,9.250455722080817,0
TXN-002780,28.187439827664882,gas_station,9,6,4.377646101244702,0,1,1,55.3554537340909,0
TXN-002781,40.762013155935016,online_retail,17,1,1.2050960245548594,0,1,0,9.296800913165834,0
TXN-002782,40.48171121873954,gas_station,7,0,4.135627031144764,0,1,1,31.321132782473548,0
TXN-002783,165.98716688849325,online_retail,17,0,1.156017509911069,0,0,2,31.901853501323888,0
TXN-002784,9.351807487816508,utilities,9,4,9.578442802940476,0,1,1,12.50602318045243,0
TXN-002785,36.86103653980324,gas_station,19,6,6.482724774397518,1,1,0,34.51294296054917,0
TXN-002786,5.307358076997366,grocery,7,4,0.026101983559815755,0,1,4,18.35351777638994,0
TXN-002787,27.730212226231185,healthcare,11,4,1.0902506004497317,1,1,2,48.01107833330856,0
TXN-002788,13.590781105377772,online_retail,11,5,4.4504102244649255,0,1,2,46.66924001482189,0
TXN-002789,100.0,online_retail,0,0,614.9144688045706,1,0,3,9.8756446118442,1
TXN-002790,13.018641866229604,gas_station,7,2,6.85856910623603,0,1,2,54.52132987196719,0
TXN-002791,78.50409104898779,electronics,14,1,0.4342238980456312,0,1,1,10.347459991505293,0
TXN-002792,48.83631523959175,gas_station,10,3,1.0275181745576756,0,1,1,10.31510522999838,0
TXN-002793,10.331235752717722,entertainment,12,6,17.933612685214083,0,1,0,17.7471821385021,0
TXN-002794,166.35331381816277,online_retail,14,0,1.8749209975461527,0,1,0,16.209389856263716,0
TXN-002795,56.338796929743104,utilities,19,5,0.5351664325320866,0,1,1,68.49199703370083,0
TXN-002796,36.626855528577764,online_retail,22,1,23.12159947822718,0,1,1,21.45091926530953,0
TXN-002797,136.85282094667332,atm_withdrawal,14,4,32.20752258182249,0,1,1,42.814948588488015,0
TXN-002798,139.58943156758423,utilities,13,2,10.156158776896477,0,1,2,14.559796229147446,0
TXN-002799,23.86294662871723,healthcare,14,6,0.347643679936834,0,1,1,51.341669982279825,0
TXN-002800,4.777889256857948,restaurant,15,1,2.098235488709375,0,1,0,140.70277095158642,0
TXN-002801,38.468037378814394,healthcare,10,3,1.656758808214599,0,0,2,108.2457514374915,0
TXN-002802,36.696807822144024,atm_withdrawal,8,6,7.146459756551932,0,1,0,29.680123343848404,0
TXN-002803,75.73592746872117,grocery,16,1,13.583033117820651,0,1,1,283.66001163780885,0
TXN-002804,34.05654348701347,entertainment,18,2,6.083979660619602,0,1,1,5.284966401611955,0
TXN-002805,62.452083028869,electronics,12,2,3.1801745668502894,0,1,0,61.82108843116029,0
TXN-002806,201.28105123663093,restaurant,6,0,0.7455321724221002,1,1,2,33.124151718964065,0
TXN-002807,41.2389212670593,restaurant,21,5,1.1271692667161664,0,1,1,81.63377659823009,0
TXN-002808,36.19552675488657,grocery,18,2,6.1113979571300465,0,1,0,10.492649609291753,0
TXN-002809,8.261578731654199,electronics,16,2,2.5092706111209067,0,1,2,72.21618856614423,0
TXN-002810,22.7347777019727,utilities,18,6,17.268471970818023,0,1,1,62.72969188617474,0
TXN-002811,7.195200045171538,utilities,10,5,0.8421790158542551,0,1,0,22.624903737396345,0
TXN-002812,47.68017338938652,utilities,12,4,5.277209769556866,0,1,2,33.4009325305571,0
TXN-002813,12.25967081911938,restaurant,16,1,7.501014973799665,1,0,3,18.13738645684918,0
TXN-002814,122.36391975786658,utilities,22,6,2.696157547985343,1,0,0,50.9039964860726,0
TXN-002815,38.56771245562908,travel,22,4,1.7145444624531256,0,1,1,23.665582988042193,0
TXN-002816,186.73916260247358,grocery,6,0,3.3870926565141874,0,1,0,5.0,0
TXN-002817,11.449587935119018,healthcare,18,6,0.5718909443626603,0,1,1,11.651565417704592,0
TXN-002818,9.247134101582004,grocery,15,3,1.4525152793984946,0,1,2,28.152141860678427,0
TXN-002819,25.703378208185388,travel,14,2,2.094539166340626,1,1,2,26.409126244023547,0
TXN-002820,17.27804083932627,gas_station,6,0,8.304271488483788,0,1,0,24.913661666146147,0
TXN-002821,9.404549300276308,gas_station,18,4,4.490403721795798,0,0,1,29.897036014131608,0
TXN-002822,55.44215106888481,restaurant,10,2,2.310861034210811,0,1,1,28.020593010191355,0
TXN-002823,49.291639183854656,grocery,10,0,9.519988135950001,0,1,0,15.187152280720564,0
TXN-002824,28.0104000950937,atm_withdrawal,17,3,10.602483570591977,0,1,2,51.349994002896416,0
TXN-002825,34.34456307120043,healthcare,18,4,2.5886910083751213,0,1,1,8.455119663148324,0
TXN-002826,78.60135533064548,gas_station,20,4,1.0162433677463214,0,1,0,26.66718840117093,0
TXN-002827,21.969590969684194,utilities,12,6,1.2142274466195042,1,1,0,46.40639191511832,0
TXN-002828,52.968464100382405,utilities,14,2,19.599340585942553,0,0,0,114.21981058323388,0
TXN-002829,36.26764452800023,electronics,20,1,12.256182967851988,1,0,3,9.00299434598459,0
TXN-002830,26.550077911771602,atm_withdrawal,14,0,2.595810275810173,0,1,2,30.63103640716467,0
TXN-002831,22.018681196241765,travel,17,5,2.7378082970212647,0,1,2,20.872599366578815,0
TXN-002832,63.01210146485991,restaurant,17,2,5.688878556879794,0,1,3,67.64820108264632,0
TXN-002833,193.72016101082414,electronics,5,6,1752.6986424375293,1,0,6,35.086141237424,1
TXN-002834,47.541381528267856,electronics,14,2,0.49040818318440726,0,1,2,30.122598434700546,0
TXN-002835,2886.351619213228,electronics,5,1,1675.1519337377938,1,0,4,521.9649958958405,1
TXN-002836,62.79881260933832,utilities,8,5,8.219064602086227,0,1,1,6.1521118800582,0
TXN-002837,70.65273080284409,travel,9,4,17.641613590418167,0,1,0,16.94445069336285,0
TXN-002838,28.241817381169103,entertainment,15,3,2.5971162744215253,0,1,1,19.187540462759568,0
TXN-002839,27.506196919003926,gas_station,7,3,0.08298839630465568,0,1,0,47.12375498749561,0
TXN-002840,16.746726538373064,gas_station,18,2,2.5633090440162003,0,1,1,11.977809654025664,0
TXN-002841,88.97342602973505,online_retail,20,4,5.651103007755669,1,0,3,24.870585185206583,0
TXN-002842,1.4762601069605972,travel,16,2,3.2429134254595056,0,1,0,35.291721548978344,0
TXN-002843,80.83203619523802,gas_station,11,2,8.652127999183792,1,1,2,32.00728107308208,0
TXN-002844,27.926898903397266,healthcare,22,5,3.3293993063519602,0,1,3,8.387610397891281,0
TXN-002845,93.63170407848797,restaurant,21,3,2.580022101538973,0,1,0,5.196026479707584,0
TXN-002846,38.06251431871499,online_retail,20,4,1.2888435342094238,0,1,2,23.2441145377935,0
TXN-002847,26.130479786589607,gas_station,20,0,1.2135437477252444,0,1,2,151.42234776695656,0
TXN-002848,14.791936798319414,atm_withdrawal,15,6,3.6458604641417285,0,0,1,47.220948166650366,0
TXN-002849,15.95119488892522,atm_withdrawal,22,1,7.9656875643076805,0,1,1,24.731776088289667,0
TXN-002850,50.74275870966488,healthcare,21,6,6.0722506343515406,0,1,1,13.67286658536344,0
TXN-002851,36.08939536585514,healthcare,21,2,0.6737495284124405,0,1,0,10.97579904708061,0
TXN-002852,89.62504545763662,electronics,13,5,0.04818489494520979,0,1,0,98.22119161827273,0
TXN-002853,13.634590433930786,online_retail,18,6,0.06894691844656044,0,1,1,66.3436390619332,0
TXN-002854,113.99378994327603,gas_station,6,4,0.17686807741200944,0,1,2,20.187990811693076,0
TXN-002855,237.98221689321718,travel,6,0,3.7267293823286085,0,1,3,25.910868263031478,0
TXN-002856,41.517208753500505,healthcare,13,3,1.0452496856322426,0,1,0,33.1719208072227,0
TXN-002857,28.374598353257284,atm_withdrawal,22,5,1.7418090679702034,0,1,0,20.60880753846814,0
TXN-002858,99.9013682912374,entertainment,21,5,2.151276764394758,0,0,0,16.26771566283638,0
TXN-002859,100.78103868835674,electronics,14,5,0.7838633835995777,0,0,1,12.784050827030086,0
TXN-002860,69.45247528674716,travel,6,0,8.31754692629057,0,1,1,9.877923565781835,0
TXN-002861,72.78302132073638,entertainment,22,0,1.3134706353392849,0,1,0,83.62334004188969,0
TXN-002862,5.240686926273309,online_retail,19,5,1.1050947385785834,0,1,3,28.50228448988189,0
TXN-002863,94.14845193734882,grocery,16,1,1.1217924960857233,0,1,0,8.207810991824896,0
TXN-002864,36.31121542525743,gas_station,6,5,2.1287601277570047,0,1,1,27.783758676224497,0
TXN-002865,80.94892122166563,atm_withdrawal,8,6,3.1050512922902374,0,1,0,37.709122305294834,0
TXN-002866,18.124790407863177,gas_station,22,5,3.2867470812510775,0,1,0,26.180940924437927,0
TXN-002867,65.80839107662706,utilities,9,5,2.2187102622547745,0,1,3,36.05968020593288,0
TXN-002868,46.554423613129714,healthcare,10,3,2.77987590156485,0,1,0,20.22559190783035,0
TXN-002869,95.99654356104251,grocery,14,6,6.364040520968576,0,1,3,68.85781077906591,0
TXN-002870,25.473071365371325,electronics,8,4,3.868049904245856,0,1,1,29.113825176050693,0
TXN-002871,386.61296109888326,online_retail,6,0,4.583375358158745,0,1,0,15.137406360625398,0
TXN-002872,25.912413874663024,healthcare,6,0,0.7825384841592555,0,1,0,44.99437458440953,0
TXN-002873,40.35801782605827,gas_station,14,3,1.581631573138159,0,0,0,28.123382825891987,0
TXN-002874,41.832089793299936,grocery,20,0,4.824832942344886,0,1,4,5.0,0
TXN-002875,84.47033579216715,entertainment,16,6,3.5239784451303846,0,1,1,25.085655195748515,0
TXN-002876,89.64511638841748,utilities,8,1,1.3684842417778131,0,1,2,115.15418738072268,0
TXN-002877,51.549660479470965,grocery,8,3,2.5303742865979824,0,1,5,84.4234214235341,0
TXN-002878,36.38596263005807,travel,21,3,2.545559730798141,1,1,2,17.39634123777316,0
TXN-002879,59.57637880891194,online_retail,21,0,6.249943173584512,0,1,2,17.82642436575532,0
